LOG CRIADO EM: 8/10/2014 22:14:57
ENVIANDO PROGRAMAÇÃO:
0256011194FFFF119400000000FFFFFFFB7F0353 --><-- ACK
0257011195FFFF119500000000FFFFFFFB7F0352 --><-- ACK
0258011196FFFF119600000000FFFFFFFB7F035D --><-- ACK
0259011197FFFF119700000000FFFFFFFB7F035C --><-- ACK
025A011198FFFF119800000000FFFFFFFB7F035F --><-- ACK
025B011199FFFF119900000000FFFFFFFB7F035E --><-- ACK
025C011200FFFF120000000000FFFFFFFB7F0359 --><-- ACK
025D011201FFFF120100000000FFFFFFFB7F0358 --><-- ACK
025E011202FFFF120200000000FFFFFFFB7F035B --><-- ACK
025F011203FFFF120300000000FFFFFFFB7F035A --><-- ACK
0260011204FFFF120400000000FFFFFFFB7F0365 --><-- ACK
0261011205FFFF120500000000FFFFFFFB7F0364 --><-- ACK
0262011206FFFF120600000000FFFFFFFB7F0367 --><-- ACK
0263011207FFFF120700000000FFFFFFFB7F0366 --><-- ACK
0264011208FFFF120800000000FFFFFFFB7F0361 --><-- ACK
0265011209FFFF120900000000FFFFFFFB7F0360 --><-- ACK
0266011210FFFF121000000000FFFFFFFB7F0363 --><-- ACK
0267011211FFFF121100000000FFFFFFFB7F0362 --><-- ACK
0268011212FFFF121200000000FFFFFFFB7F036D --><-- ACK
0269011213FFFF121300000000FFFFFFFB7F036C --><-- ACK
026A011214FFFF121400000000FFFFFFFB7F036F --><-- ACK
026B011215FFFF121500000000FFFFFFFB7F036E --><-- ACK
026C011216FFFF121600000000FFFFFFFB7F0369 --><-- ACK
026D011217FFFF121700000000FFFFFFFB7F0368 --><-- ACK
026E011218FFFF121800000000FFFFFFFB7F036B --><-- ACK
026F011219FFFF121900000000FFFFFFFB7F036A --><-- ACK
0270011220FFFF122000000000FFFFFFFB7F0375 --><-- ACK
0271011221FFFF122100000000FFFFFFFB7F0374 --><-- ACK
0272011222FFFF122200000000FFFFFFFB7F0377 --><-- ACK
0273011223FFFF122300000000FFFFFFFB7F0376 --><-- ACK
0274011224FFFF122400000000FFFFFFFB7F0371 --><-- ACK
0275011225FFFF122500000000FFFFFFFB7F0370 --><-- ACK
0276011226FFFF122600000000FFFFFFFB7F0373 --><-- ACK
0277011227FFFF122700000000FFFFFFFB7F0372 --><-- ACK
0278011228FFFF122800000000FFFFFFFB7F037D --><-- ACK
0279011229FFFF122900000000FFFFFFFB7F037C --><-- ACK
027A011230FFFF123000000000FFFFFFFB7F037F --><-- ACK
027B011231FFFF123100000000FFFFFFFB7F037E --><-- ACK
027C011232FFFF123200000000FFFFFFFB7F0379 --><-- ACK
027D011233FFFF123300000000FFFFFFFB7F0378 --><-- ACK
027E011234FFFF123400000000FFFFFFFB7F037B --><-- ACK
027F011235FFFF123500000000FFFFFFFB7F037A --><-- ACK
0280011236FFFF123600000000FFFFFFFB7F0385 --><-- ACK
0281011237FFFF123700000000FFFFFFFB7F0384 --><-- ACK
0282011238FFFF123800000000FFFFFFFB7F0387 --><-- ACK
0283011239FFFF123900000000FFFFFFFB7F0386 --><-- ACK
0284011240FFFF124000000000FFFFFFFB7F0381 --><-- ACK
0285011241FFFF124100000000FFFFFFFB7F0380 --><-- ACK
0286011242FFFF124200000000FFFFFFFB7F0383 --><-- ACK
0287011243FFFF124300000000FFFFFFFB7F0382 --><-- ACK
0288011244FFFF124400000000FFFFFFFB7F038D --><-- ACK
0289011245FFFF124500000000FFFFFFFB7F038C --><-- ACK
028A011246FFFF124600000000FFFFFFFB7F038F --><-- ACK
028B011247FFFF124700000000FFFFFFFB7F038E --><-- ACK
028C011248FFFF124800000000FFFFFFFB7F0389 --><-- ACK
028D011249FFFF124900000000FFFFFFFB7F0388 --><-- ACK
028E011250FFFF125000000000FFFFFFFB7F038B --><-- ACK
028F011251FFFF125100000000FFFFFFFB7F038A --><-- ACK
0290011252FFFF125200000000FFFFFFFB7F0395 --><-- ACK
0291011253FFFF125300000000FFFFFFFB7F0394 --><-- ACK
0292011254FFFF125400000000FFFFFFFB7F0397 --><-- ACK
0293011255FFFF125500000000FFFFFFFB7F0396 --><-- ACK
0294011256FFFF125600000000FFFFFFFB7F0391 --><-- ACK
0295011257FFFF125700000000FFFFFFFB7F0390 --><-- ACK
0296011258FFFF125800000000FFFFFFFB7F0393 --><-- ACK
0297011259FFFF125900000000FFFFFFFB7F0392 --><-- ACK
0298011260FFFF126000000000FFFFFFFB7F039D --><-- ACK
0299011261FFFF126100000000FFFFFFFB7F039C --><-- ACK
029A011262FFFF126200000000FFFFFFFB7F039F --><-- ACK
029B011263FFFF126300000000FFFFFFFB7F039E --><-- ACK
029C011264FFFF126400000000FFFFFFFB7F0399 --><-- ACK
029D011265FFFF126500000000FFFFFFFB7F0398 --><-- ACK
029E011266FFFF126600000000FFFFFFFB7F039B --><-- ACK
029F011267FFFF126700000000FFFFFFFB7F039A --><-- ACK
02A0011268FFFF126800000000FFFFFFFB7F03A5 --><-- ACK
02A1011269FFFF126900000000FFFFFFFB7F03A4 --><-- ACK
02A2011270FFFF127000000000FFFFFFFB7F03A7 --><-- ACK
02A3011271FFFF127100000000FFFFFFFB7F03A6 --><-- ACK
02A4011272FFFF127200000000FFFFFFFB7F03A1 --><-- ACK
02A5011273FFFF127300000000FFFFFFFB7F03A0 --><-- ACK
02A6011274FFFF127400000000FFFFFFFB7F03A3 --><-- ACK
02A7011275FFFF127500000000FFFFFFFB7F03A2 --><-- ACK
02A8011276FFFF127600000000FFFFFFFB7F03AD --><-- ACK
02A9011277FFFF127700000000FFFFFFFB7F03AC --><-- ACK
02AA011278FFFF127800000000FFFFFFFB7F03AF --><-- ACK
02AB011279FFFF127900000000FFFFFFFB7F03AE --><-- ACK
02AC011280FFFF128000000000FFFFFFFB7F03A9 --><-- ACK
02AD011281FFFF128100000000FFFFFFFB7F03A8 --><-- ACK
02AE011282FFFF128200000000FFFFFFFB7F03AB --><-- ACK
02AF011283FFFF128300000000FFFFFFFB7F03AA --><-- ACK
02B0011284FFFF128400000000FFFFFFFB7F03B5 --><-- ACK
02B1011285FFFF128500000000FFFFFFFB7F03B4 --><-- ACK
02B2011286FFFF128600000000FFFFFFFB7F03B7 --><-- ACK
02B3011287FFFF128700000000FFFFFFFB7F03B6 --><-- ACK
02B4011288FFFF128800000000FFFFFFFB7F03B1 --><-- ACK
02B5011289FFFF128900000000FFFFFFFB7F03B0 --><-- ACK
02B6011290FFFF129000000000FFFFFFFB7F03B3 --><-- ACK
02B7011291FFFF129100000000FFFFFFFB7F03B2 --><-- ACK
02B8011292FFFF129200000000FFFFFFFB7F03BD --><-- ACK
02B9011293FFFF129300000000FFFFFFFB7F03BC --><-- ACK
02BA011294FFFF129400000000FFFFFFFB7F03BF --><-- ACK
02BB011295FFFF129500000000FFFFFFFB7F03BE --><-- ACK
02BC011296FFFF129600000000FFFFFFFB7F03B9 --><-- ACK
02BD011297FFFF129700000000FFFFFFFB7F03B8 --><-- ACK
02BE011298FFFF129800000000FFFFFFFB7F03BB --><-- ACK
02BF011299FFFF129900000000FFFFFFFB7F03BA --><-- ACK
02C0011300FFFF130000000000FFFFFFFB7F03C5 --><-- ACK
02C1011301FFFF130100000000FFFFFFFB7F03C4 --><-- ACK
02C2011302FFFF130200000000FFFFFFFB7F03C7 --><-- ACK
02C3011303FFFF130300000000FFFFFFFB7F03C6 --><-- ACK
02C4011304FFFF130400000000FFFFFFFB7F03C1 --><-- ACK
02C5011305FFFF130500000000FFFFFFFB7F03C0 --><-- ACK
02C6011306FFFF130600000000FFFFFFFB7F03C3 --><-- ACK
02C7011307FFFF130700000000FFFFFFFB7F03C2 --><-- ACK
02C8011308FFFF130800000000FFFFFFFB7F03CD --><-- ACK
02C9011309FFFF130900000000FFFFFFFB7F03CC --><-- ACK
02CA011310FFFF131000000000FFFFFFFB7F03CF --><-- ACK
02CB011311FFFF131100000000FFFFFFFB7F03CE --><-- ACK
02CC011312FFFF131200000000FFFFFFFB7F03C9 --><-- ACK
02CD011313FFFF131300000000FFFFFFFB7F03C8 --><-- ACK
02CE011314FFFF131400000000FFFFFFFB7F03CB --><-- ACK
02CF011315FFFF131500000000FFFFFFFB7F03CA --><-- ACK
02D0011316FFFF131600000000FFFFFFFB7F03D5 --><-- ACK
02D1011317FFFF131700000000FFFFFFFB7F03D4 --><-- ACK
02D2011318FFFF131800000000FFFFFFFB7F03D7 --><-- ACK
02D3011319FFFF131900000000FFFFFFFB7F03D6 --><-- ACK
02D4011320FFFF132000000000FFFFFFFB7F03D1 --><-- ACK
02D5011321FFFF132100000000FFFFFFFB7F03D0 --><-- ACK
02D6011322FFFF132200000000FFFFFFFB7F03D3 --><-- ACK
02D7011323FFFF132300000000FFFFFFFB7F03D2 --><-- ACK
02D8011324FFFF132400000000FFFFFFFB7F03DD --><-- ACK
02D9011325FFFF132500000000FFFFFFFB7F03DC --><-- ACK
02DA011326FFFF132600000000FFFFFFFB7F03DF --><-- ACK
02DB011327FFFF132700000000FFFFFFFB7F03DE --><-- ACK
02DC011328FFFF132800000000FFFFFFFB7F03D9 --><-- ACK
02DD011329FFFF132900000000FFFFFFFB7F03D8 --><-- ACK
02DE011330FFFF133000000000FFFFFFFB7F03DB --><-- ACK
02DF011331FFFF133100000000FFFFFFFB7F03DA --><-- ACK
02E0011332FFFF133200000000FFFFFFFB7F03E5 --><-- ACK
02E1011333FFFF133300000000FFFFFFFB7F03E4 --><-- ACK
02E2011334FFFF133400000000FFFFFFFB7F03E7 --><-- ACK
02E3011335FFFF133500000000FFFFFFFB7F03E6 --><-- ACK
02E4011336FFFF133600000000FFFFFFFB7F03E1 --><-- ACK
02E5011337FFFF133700000000FFFFFFFB7F03E0 --><-- ACK
02E6011338FFFF133800000000FFFFFFFB7F03E3 --><-- ACK
02E7011339FFFF133900000000FFFFFFFB7F03E2 --><-- ACK
02E8011340FFFF134000000000FFFFFFFB7F03ED --><-- ACK
02E9011341FFFF134100000000FFFFFFFB7F03EC --><-- ACK
02EA011342FFFF134200000000FFFFFFFB7F03EF --><-- ACK
02EB011343FFFF134300000000FFFFFFFB7F03EE --><-- ACK
02EC011344FFFF134400000000FFFFFFFB7F03E9 --><-- ACK
02ED011345FFFF134500000000FFFFFFFB7F03E8 --><-- ACK
02EE011346FFFF134600000000FFFFFFFB7F03EB --><-- ACK
02EF011347FFFF134700000000FFFFFFFB7F03EA --><-- ACK
02F0011348FFFF134800000000FFFFFFFB7F03F5 --><-- ACK
02F1011349FFFF134900000000FFFFFFFB7F03F4 --><-- ACK
02F2011350FFFF135000000000FFFFFFFB7F03F7 --><-- ACK
02F3011351FFFF135100000000FFFFFFFB7F03F6 --><-- ACK
02F4011352FFFF135200000000FFFFFFFB7F03F1 --><-- ACK
02F5011353FFFF135300000000FFFFFFFB7F03F0 --><-- ACK
02F6011354FFFF135400000000FFFFFFFB7F03F3 --><-- ACK
02F7011355FFFF135500000000FFFFFFFB7F03F2 --><-- ACK
02F8011356FFFF135600000000FFFFFFFB7F03FD --><-- ACK
02F9011357FFFF135700000000FFFFFFFB7F03FC --><-- ACK
02FA011358FFFF135800000000FFFFFFFB7F03FF --><-- ACK
02FB011359FFFF135900000000FFFFFFFB7F03FE --><-- ACK
02FC011360FFFF136000000000FFFFFFFB7F03F9 --><-- ACK
02FD011361FFFF136100000000FFFFFFFB7F03F8 --><-- ACK
02FE011362FFFF136200000000FFFFFFFB7F03FB --><-- ACK
02FF011363FFFF136300000000FFFFFFFB7F03FA --><-- ACK
0200011364FFFF136400000000FFFFFFFB7F0305 --><-- ACK
0201011365FFFF136500000000FFFFFFFB7F0304 --><-- ACK
0202011366FFFF136600000000FFFFFFFB7F0307 --><-- ACK
0203011367FFFF136700000000FFFFFFFB7F0306 --><-- ACK
0204011368FFFF136800000000FFFFFFFB7F0301 --><-- ACK
0205011369FFFF136900000000FFFFFFFB7F0300 --><-- ACK
0206011370FFFF137000000000FFFFFFFB7F0303 --><-- ACK
0207011371FFFF137100000000FFFFFFFB7F0302 --><-- ACK
0208011372FFFF137200000000FFFFFFFB7F030D --><-- ACK
0209011373FFFF137300000000FFFFFFFB7F030C --><-- ACK
020A011374FFFF137400000000FFFFFFFB7F030F --><-- ACK
020B011375FFFF137500000000FFFFFFFB7F030E --><-- ACK
020C011376FFFF137600000000FFFFFFFB7F0309 --><-- ACK
020D011377FFFF137700000000FFFFFFFB7F0308 --><-- ACK
020E011378FFFF137800000000FFFFFFFB7F030B --><-- ACK
020F011379FFFF137900000000FFFFFFFB7F030A --><-- ACK
0210011380FFFF138000000000FFFFFFFB7F0315 --><-- ACK
0211011381FFFF138100000000FFFFFFFB7F0314 --><-- ACK
0212011382FFFF138200000000FFFFFFFB7F0317 --><-- ACK
0213011383FFFF138300000000FFFFFFFB7F0316 --><-- ACK
0214011384FFFF138400000000FFFFFFFB7F0311 --><-- ACK
0215011385FFFF138500000000FFFFFFFB7F0310 --><-- ACK
0216011386FFFF138600000000FFFFFFFB7F0313 --><-- ACK
0217011387FFFF138700000000FFFFFFFB7F0312 --><-- ACK
0218011388FFFF138800000000FFFFFFFB7F031D --><-- ACK
0219011389FFFF138900000000FFFFFFFB7F031C --><-- ACK
021A011390FFFF139000000000FFFFFFFB7F031F --><-- ACK
021B011391FFFF139100000000FFFFFFFB7F031E --><-- ACK
021C011392FFFF139200000000FFFFFFFB7F0319 --><-- ACK
021D011393FFFF139300000000FFFFFFFB7F0318 --><-- ACK
021E011394FFFF139400000000FFFFFFFB7F031B --><-- ACK
021F011395FFFF139500000000FFFFFFFB7F031A --><-- ACK
0220011396FFFF139600000000FFFFFFFB7F0325 --><-- ACK
0221011397FFFF139700000000FFFFFFFB7F0324 --><-- ACK
0222011398FFFF139800000000FFFFFFFB7F0327 --><-- ACK
0223011399FFFF139900000000FFFFFFFB7F0326 --><-- ACK
0224011400FFFF140000000000FFFFFFFB7F0321 --><-- ACK
0225011401FFFF140100000000FFFFFFFB7F0320 --><-- ACK
0226011402FFFF140200000000FFFFFFFB7F0323 --><-- ACK
0227011403FFFF140300000000FFFFFFFB7F0322 --><-- ACK
0228011404FFFF140400000000FFFFFFFB7F032D --><-- ACK
0229011405FFFF140500000000FFFFFFFB7F032C --><-- ACK
022A011406FFFF140600000000FFFFFFFB7F032F --><-- ACK
022B011407FFFF140700000000FFFFFFFB7F032E --><-- ACK
022C011408FFFF140800000000FFFFFFFB7F0329 --><-- ACK
022D011409FFFF140900000000FFFFFFFB7F0328 --><-- ACK
022E011410FFFF141000000000FFFFFFFB7F032B --><-- ACK
022F011411FFFF141100000000FFFFFFFB7F032A --><-- ACK
0230011412FFFF141200000000FFFFFFFB7F0335 --><-- ACK
0231011413FFFF141300000000FFFFFFFB7F0334 --><-- ACK
0232011414FFFF141400000000FFFFFFFB7F0337 --><-- ACK
0233011415FFFF141500000000FFFFFFFB7F0336 --><-- ACK
0234011416FFFF141600000000FFFFFFFB7F0331 --><-- ACK
0235011417FFFF141700000000FFFFFFFB7F0330 --><-- ACK
0236011418FFFF141800000000FFFFFFFB7F0333 --><-- ACK
0237011419FFFF141900000000FFFFFFFB7F0332 --><-- ACK
0238011420FFFF142000000000FFFFFFFB7F033D --><-- ACK
0239011421FFFF142100000000FFFFFFFB7F033C --><-- ACK
023A011422FFFF142200000000FFFFFFFB7F033F --><-- ACK
023B011423FFFF142300000000FFFFFFFB7F033E --><-- ACK
023C011424FFFF142400000000FFFFFFFB7F0339 --><-- ACK
023D011425FFFF142500000000FFFFFFFB7F0338 --><-- ACK
023E011426FFFF142600000000FFFFFFFB7F033B --><-- ACK
023F011427FFFF142700000000FFFFFFFB7F033A --><-- ACK
0240011428FFFF142800000000FFFFFFFB7F0345 --><-- ACK
0241011429FFFF142900000000FFFFFFFB7F0344 --><-- ACK
0242011430FFFF143000000000FFFFFFFB7F0347 --><-- ACK
0243011431FFFF143100000000FFFFFFFB7F0346 --><-- ACK
0244011432FFFF143200000000FFFFFFFB7F0341 --><-- ACK
0245011433FFFF143300000000FFFFFFFB7F0340 --><-- ACK
0246011434FFFF143400000000FFFFFFFB7F0343 --><-- ACK
0247011435FFFF143500000000FFFFFFFB7F0342 --><-- ACK
0248011436FFFF143600000000FFFFFFFB7F034D --><-- ACK
0249011437FFFF143700000000FFFFFFFB7F034C --><-- ACK
024A011438FFFF143800000000FFFFFFFB7F034F --><-- ACK
024B011439FFFF143900000000FFFFFFFB7F034E --><-- ACK
024C011440FFFF144000000000FFFFFFFB7F0349 --><-- ACK
024D011441FFFF144100000000FFFFFFFB7F0348 --><-- ACK
024E011442FFFF144200000000FFFFFFFB7F034B --><-- ACK
024F011443FFFF144300000000FFFFFFFB7F034A --><-- ACK
0250011444FFFF144400000000FFFFFFFB7F0355 --><-- ACK
0251011445FFFF144500000000FFFFFFFB7F0354 --><-- ACK
0252011446FFFF144600000000FFFFFFFB7F0357 --><-- ACK
0253011447FFFF144700000000FFFFFFFB7F0356 --><-- ACK
0254011448FFFF144800000000FFFFFFFB7F0351 --><-- ACK
0255011449FFFF144900000000FFFFFFFB7F0350 --><-- ACK
0256011450FFFF145000000000FFFFFFFB7F0353 --><-- ACK
0257011451FFFF145100000000FFFFFFFB7F0352 --><-- ACK
0258011452FFFF145200000000FFFFFFFB7F035D --><-- ACK
0259011453FFFF145300000000FFFFFFFB7F035C --><-- ACK
025A011454FFFF145400000000FFFFFFFB7F035F --><-- ACK
025B011455FFFF145500000000FFFFFFFB7F035E --><-- ACK
025C011456FFFF145600000000FFFFFFFB7F0359 --><-- ACK
025D011457FFFF145700000000FFFFFFFB7F0358 --><-- ACK
025E011458FFFF145800000000FFFFFFFB7F035B --><-- ACK
025F011459FFFF145900000000FFFFFFFB7F035A --><-- ACK
0260011460FFFF146000000000FFFFFFFB7F0365 --><-- ACK
0261011461FFFF146100000000FFFFFFFB7F0364 --><-- ACK
0262011462FFFF146200000000FFFFFFFB7F0367 --><-- ACK
0263011463FFFF146300000000FFFFFFFB7F0366 --><-- ACK
0264011464FFFF146400000000FFFFFFFB7F0361 --><-- ACK
0265011465FFFF146500000000FFFFFFFB7F0360 --><-- ACK
0266011466FFFF146600000000FFFFFFFB7F0363 --><-- ACK
0267011467FFFF146700000000FFFFFFFB7F0362 --><-- ACK
0268011468FFFF146800000000FFFFFFFB7F036D --><-- ACK
0269011469FFFF146900000000FFFFFFFB7F036C --><-- ACK
026A011470FFFF147000000000FFFFFFFB7F036F --><-- ACK
026B011471FFFF147100000000FFFFFFFB7F036E --><-- ACK
026C011472FFFF147200000000FFFFFFFB7F0369 --><-- ACK
026D011473FFFF147300000000FFFFFFFB7F0368 --><-- ACK
026E011474FFFF147400000000FFFFFFFB7F036B --><-- ACK
026F011475FFFF147500000000FFFFFFFB7F036A --><-- ACK
0270011476FFFF147600000000FFFFFFFB7F0375 --><-- ACK
0271011477FFFF147700000000FFFFFFFB7F0374 --><-- ACK
0272011478FFFF147800000000FFFFFFFB7F0377 --><-- ACK
0273011479FFFF147900000000FFFFFFFB7F0376 --><-- ACK
0274011480FFFF148000000000FFFFFFFB7F0371 --><-- ACK
0275011481FFFF148100000000FFFFFFFB7F0370 --><-- ACK
0276011482FFFF148200000000FFFFFFFB7F0373 --><-- ACK
0277011483FFFF148300000000FFFFFFFB7F0372 --><-- ACK
0278011484FFFF148400000000FFFFFFFB7F037D --><-- ACK
0279011485FFFF148500000000FFFFFFFB7F037C --><-- ACK
027A011486FFFF148600000000FFFFFFFB7F037F --><-- ACK
027B011487FFFF148700000000FFFFFFFB7F037E --><-- ACK
027C011488FFFF148800000000FFFFFFFB7F0379 --><-- ACK
027D011489FFFF148900000000FFFFFFFB7F0378 --><-- ACK
027E011490FFFF149000000000FFFFFFFB7F037B --><-- ACK
027F011491FFFF149100000000FFFFFFFB7F037A --><-- ACK
0280011492FFFF149200000000FFFFFFFB7F0385 --><-- ACK
0281011493FFFF149300000000FFFFFFFB7F0384 --><-- ACK
0282011494FFFF149400000000FFFFFFFB7F0387 --><-- ACK
0283011495FFFF149500000000FFFFFFFB7F0386 --><-- ACK
0284011496FFFF149600000000FFFFFFFB7F0381 --><-- ACK
0285011497FFFF149700000000FFFFFFFB7F0380 --><-- ACK
0286011498FFFF149800000000FFFFFFFB7F0383 --><-- ACK
0287011499FFFF149900000000FFFFFFFB7F0382 --><-- ACK
0288011500FFFF150000000000FFFFFFFB7F038D --><-- ACK
0289011501FFFF150100000000FFFFFFFB7F038C --><-- ACK
028A011502FFFF150200000000FFFFFFFB7F038F --><-- ACK
028B011503FFFF150300000000FFFFFFFB7F038E --><-- ACK
028C011504FFFF150400000000FFFFFFFB7F0389 --><-- ACK
028D011505FFFF150500000000FFFFFFFB7F0388 --><-- ACK
028E011506FFFF150600000000FFFFFFFB7F038B --><-- ACK
028F011507FFFF150700000000FFFFFFFB7F038A --><-- ACK
0290011508FFFF150800000000FFFFFFFB7F0395 --><-- ACK
0291011509FFFF150900000000FFFFFFFB7F0394 --><-- ACK
0292011510FFFF151000000000FFFFFFFB7F0397 --><-- ACK
0293011511FFFF151100000000FFFFFFFB7F0396 --><-- ACK
0294011512FFFF151200000000FFFFFFFB7F0391 --><-- ACK
0295011513FFFF151300000000FFFFFFFB7F0390 --><-- ACK
0296011514FFFF151400000000FFFFFFFB7F0393 --><-- ACK
0297011515FFFF151500000000FFFFFFFB7F0392 --><-- ACK
0298011516FFFF151600000000FFFFFFFB7F039D --><-- ACK
0299011517FFFF151700000000FFFFFFFB7F039C --><-- ACK
029A011518FFFF151800000000FFFFFFFB7F039F --><-- ACK
029B011519FFFF151900000000FFFFFFFB7F039E --><-- ACK
029C011520FFFF152000000000FFFFFFFB7F0399 --><-- ACK
029D011521FFFF152100000000FFFFFFFB7F0398 --><-- ACK
029E011522FFFF152200000000FFFFFFFB7F039B --><-- ACK
029F011523FFFF152300000000FFFFFFFB7F039A --><-- ACK
02A0011524FFFF152400000000FFFFFFFB7F03A5 --><-- ACK
02A1011525FFFF152500000000FFFFFFFB7F03A4 --><-- ACK
02A2011526FFFF152600000000FFFFFFFB7F03A7 --><-- ACK
02A3011527FFFF152700000000FFFFFFFB7F03A6 --><-- ACK
02A4011528FFFF152800000000FFFFFFFB7F03A1 --><-- ACK
02A5011529FFFF152900000000FFFFFFFB7F03A0 --><-- ACK
02A6011530FFFF153000000000FFFFFFFB7F03A3 --><-- ACK
02A7011531FFFF153100000000FFFFFFFB7F03A2 --><-- ACK
02A8011532FFFF153200000000FFFFFFFB7F03AD --><-- ACK
02A9011533FFFF153300000000FFFFFFFB7F03AC --><-- ACK
02AA011534FFFF153400000000FFFFFFFB7F03AF --><-- ACK
02AB011535FFFF153500000000FFFFFFFB7F03AE --><-- ACK
02AC011536FFFF153600000000FFFFFFFB7F03A9 --><-- ACK
02AD011537FFFF153700000000FFFFFFFB7F03A8 --><-- ACK
02AE011538FFFF153800000000FFFFFFFB7F03AB --><-- ACK
02AF011539FFFF153900000000FFFFFFFB7F03AA --><-- ACK
02B0011540FFFF154000000000FFFFFFFB7F03B5 --><-- ACK
02B1011541FFFF154100000000FFFFFFFB7F03B4 --><-- ACK
02B2011542FFFF154200000000FFFFFFFB7F03B7 --><-- ACK
02B3011543FFFF154300000000FFFFFFFB7F03B6 --><-- ACK
02B4011544FFFF154400000000FFFFFFFB7F03B1 --><-- ACK
02B5011545FFFF154500000000FFFFFFFB7F03B0 --><-- ACK
02B6011546FFFF154600000000FFFFFFFB7F03B3 --><-- ACK
02B7011547FFFF154700000000FFFFFFFB7F03B2 --><-- ACK
02B8011548FFFF154800000000FFFFFFFB7F03BD --><-- ACK
02B9011549FFFF154900000000FFFFFFFB7F03BC --><-- ACK
02BA011550FFFF155000000000FFFFFFFB7F03BF --><-- ACK
02BB011551FFFF155100000000FFFFFFFB7F03BE --><-- ACK
02BC011552FFFF155200000000FFFFFFFB7F03B9 --><-- ACK
02BD011553FFFF155300000000FFFFFFFB7F03B8 --><-- ACK
02BE011554FFFF155400000000FFFFFFFB7F03BB --><-- ACK
02BF011555FFFF155500000000FFFFFFFB7F03BA --><-- ACK
02C0011556FFFF155600000000FFFFFFFB7F03C5 --><-- ACK
02C1011557FFFF155700000000FFFFFFFB7F03C4 --><-- ACK
02C2011558FFFF155800000000FFFFFFFB7F03C7 --><-- ACK
02C3011559FFFF155900000000FFFFFFFB7F03C6 --><-- ACK
02C4011560FFFF156000000000FFFFFFFB7F03C1 --><-- ACK
02C5011561FFFF156100000000FFFFFFFB7F03C0 --><-- ACK
02C6011562FFFF156200000000FFFFFFFB7F03C3 --><-- ACK
02C7011563FFFF156300000000FFFFFFFB7F03C2 --><-- ACK
02C8011564FFFF156400000000FFFFFFFB7F03CD --><-- ACK
02C9011565FFFF156500000000FFFFFFFB7F03CC --><-- ACK
02CA011566FFFF156600000000FFFFFFFB7F03CF --><-- ACK
02CB011567FFFF156700000000FFFFFFFB7F03CE --><-- ACK
02CC011568FFFF156800000000FFFFFFFB7F03C9 --><-- ACK
02CD011569FFFF156900000000FFFFFFFB7F03C8 --><-- ACK
02CE011570FFFF157000000000FFFFFFFB7F03CB --><-- ACK
02CF011571FFFF157100000000FFFFFFFB7F03CA --><-- ACK
02D0011572FFFF157200000000FFFFFFFB7F03D5 --><-- ACK
02D1011573FFFF157300000000FFFFFFFB7F03D4 --><-- ACK
02D2011574FFFF157400000000FFFFFFFB7F03D7 --><-- ACK
02D3011575FFFF157500000000FFFFFFFB7F03D6 --><-- ACK
02D4011576FFFF157600000000FFFFFFFB7F03D1 --><-- ACK
02D5011577FFFF157700000000FFFFFFFB7F03D0 --><-- ACK
02D6011578FFFF157800000000FFFFFFFB7F03D3 --><-- ACK
02D7011579FFFF157900000000FFFFFFFB7F03D2 --><-- ACK
02D8011580FFFF158000000000FFFFFFFB7F03DD --><-- ACK
02D9011581FFFF158100000000FFFFFFFB7F03DC --><-- ACK
02DA011582FFFF158200000000FFFFFFFB7F03DF --><-- ACK
02DB011583FFFF158300000000FFFFFFFB7F03DE --><-- ACK
02DC011584FFFF158400000000FFFFFFFB7F03D9 --><-- ACK
02DD011585FFFF158500000000FFFFFFFB7F03D8 --><-- ACK
02DE011586FFFF158600000000FFFFFFFB7F03DB --><-- ACK
02DF011587FFFF158700000000FFFFFFFB7F03DA --><-- ACK
02E0011588FFFF158800000000FFFFFFFB7F03E5 --><-- ACK
02E1011589FFFF158900000000FFFFFFFB7F03E4 --><-- ACK
02E2011590FFFF159000000000FFFFFFFB7F03E7 --><-- ACK
02E3011591FFFF159100000000FFFFFFFB7F03E6 --><-- ACK
02E4011592FFFF159200000000FFFFFFFB7F03E1 --><-- ACK
02E5011593FFFF159300000000FFFFFFFB7F03E0 --><-- ACK
02E6011594FFFF159400000000FFFFFFFB7F03E3 --><-- ACK
02E7011595FFFF159500000000FFFFFFFB7F03E2 --><-- ACK
02E8011596FFFF159600000000FFFFFFFB7F03ED --><-- ACK
02E9011597FFFF159700000000FFFFFFFB7F03EC --><-- ACK
02EA011598FFFF159800000000FFFFFFFB7F03EF --><-- ACK
02EB011599FFFF159900000000FFFFFFFB7F03EE --><-- ACK
02EC011600FFFF160000000000FFFFFFFB7F03E9 --><-- ACK
02ED011601FFFF160100000000FFFFFFFB7F03E8 --><-- ACK
02EE011602FFFF160200000000FFFFFFFB7F03EB --><-- ACK
02EF011603FFFF160300000000FFFFFFFB7F03EA --><-- ACK
02F0011604FFFF160400000000FFFFFFFB7F03F5 --><-- ACK
02F1011605FFFF160500000000FFFFFFFB7F03F4 --><-- ACK
02F2011606FFFF160600000000FFFFFFFB7F03F7 --><-- ACK
02F3011607FFFF160700000000FFFFFFFB7F03F6 --><-- ACK
02F4011608FFFF160800000000FFFFFFFB7F03F1 --><-- ACK
02F5011609FFFF160900000000FFFFFFFB7F03F0 --><-- ACK
